nr,datetime
113,2024-04-05 11:14:44.845264400
114,2024-04-05 11:14:44.911931200
115,2024-04-05 11:14:44.978598000
116,2024-04-05 11:14:45.045264800
117,2024-04-05 11:14:45.111931600
118,2024-04-05 11:14:45.178598400
119,2024-04-05 11:14:45.245265200
120,2024-04-05 11:14:45.311932000
121,2024-04-05 11:14:45.378598800
122,2024-04-05 11:14:45.445265600
123,2024-04-05 11:14:45.511932400
124,2024-04-05 11:14:45.578599200
125,2024-04-05 11:14:45.645266000
126,2024-04-05 11:14:45.711932800
127,2024-04-05 11:14:45.778599600
128,2024-04-05 11:14:45.845266400
129,2024-04-05 11:14:45.911933200
130,2024-04-05 11:14:45.978600000
131,2024-04-05 11:14:46.045266800
132,2024-04-05 11:14:46.111933600
133,2024-04-05 11:14:46.178600400
134,2024-04-05 11:14:46.245267200
135,2024-04-05 11:14:46.311934000
136,2024-04-05 11:14:46.378600800
137,2024-04-05 11:14:46.445267600
138,2024-04-05 11:14:46.511934400
139,2024-04-05 09:09:48.145726700
140,2024-04-05 09:09:48.145726700
141,2024-04-05 09:09:48.145726700
142,2024-04-05 09:09:48.145726700
143,2024-04-05 09:09:48.145726700
144,2024-04-05 09:09:48.145726700
145,2024-04-05 09:09:48.145726700
146,2024-04-05 09:09:48.145726700
147,2024-04-05 09:09:48.145726700
148,2024-04-05 09:09:48.145726700
149,2024-04-05 09:09:48.145726700
150,2024-04-05 09:09:48.145726700
151,2024-04-05 11:14:47.378602800
152,2024-04-05 11:14:47.445269600
153,2024-04-05 11:14:47.511936400
154,2024-04-05 11:14:47.578603200
155,2024-04-05 11:14:47.645270000
156,2024-04-05 11:14:47.711936800
157,2024-04-05 11:14:47.778603600
158,2024-04-05 11:14:47.845270400
159,2024-04-05 11:14:47.911937200
160,2024-04-05 11:14:47.978604000
161,2024-04-05 11:14:48.045270800
162,2024-04-05 11:14:48.111937600
163,2024-04-05 11:14:48.178604400
164,2024-04-05 11:14:48.245271200
165,2024-04-05 11:14:48.311938000
166,2024-04-05 11:14:48.378604800
167,2024-04-05 11:14:48.445271600
168,2024-04-05 11:14:48.511938400
169,2024-04-05 11:14:48.578605200
170,2024-04-05 11:14:48.645272000
171,2024-04-05 11:14:48.711938800
172,2024-04-05 11:14:48.778605600
173,2024-04-05 11:14:48.845272400
174,2024-04-05 11:14:48.911939200
175,2024-04-05 11:14:48.978606000
176,2024-04-05 11:14:49.045272800
177,2024-04-05 11:14:49.111939600
178,2024-04-05 11:14:49.178606400
179,2024-04-05 11:14:49.245273200
180,2024-04-05 11:14:49.311940000
181,2024-04-05 11:14:49.378606800
182,2024-04-05 11:14:49.445273600
183,2024-04-05 11:14:49.511940400
184,2024-04-05 11:14:49.578607200
185,2024-04-05 11:14:49.645274000
186,2024-04-05 11:14:49.711940800
187,2024-04-05 11:14:49.778607600
188,2024-04-05 11:14:49.845274400
189,2024-04-05 11:14:49.911941200
190,2024-04-05 11:14:49.978608000
191,2024-04-05 11:14:50.045274800
192,2024-04-05 11:14:50.111941600
193,2024-04-05 11:14:50.178608400
194,2024-04-05 11:14:50.245275200
195,2024-04-05 11:14:50.311942000
196,2024-04-05 11:14:50.378608800
197,2024-04-05 11:14:50.445275600
198,2024-04-05 11:14:50.511942400
199,2024-04-05 11:14:50.578609200
200,2024-04-05 11:14:50.645276000
201,2024-04-05 11:14:50.711942800
202,2024-04-05 11:14:50.778609600
203,2024-04-05 11:14:50.845276400
204,2024-04-05 11:14:50.911943200
205,2024-04-05 11:14:50.978610000
206,2024-04-05 11:14:51.045276800
207,2024-04-05 11:14:51.111943600
208,2024-04-05 11:14:51.178610400
209,2024-04-05 11:14:51.245277200
210,2024-04-05 11:14:51.311944000
211,2024-04-05 11:14:51.378610800
212,2024-04-05 11:14:51.445277600
213,2024-04-05 11:14:51.511944400
214,2024-04-05 11:14:51.578611200
215,2024-04-05 11:14:51.645278000
216,2024-04-05 11:14:51.711944800
217,2024-04-05 11:14:51.778611600
218,2024-04-05 11:14:51.845278400
219,2024-04-05 11:14:51.911945200
220,2024-04-05 11:14:51.978612000
221,2024-04-05 11:14:52.045278800
222,2024-04-05 11:14:52.111945600
223,2024-04-05 09:09:48.145726700
224,2024-04-05 09:09:48.145726700
225,2024-04-05 11:14:52.311946000
226,2024-04-05 11:14:52.378612800
227,2024-04-05 11:14:52.445279600
228,2024-04-05 11:14:52.511946400
229,2024-04-05 11:14:52.578613200
230,2024-04-05 11:14:52.645280000
231,2024-04-05 11:14:52.711946800
232,2024-04-05 11:14:52.778613600
233,2024-04-05 11:14:52.845280400
234,2024-04-05 11:14:52.911947200
235,2024-04-05 11:14:52.978614000
236,2024-04-05 11:14:53.045280800
237,2024-04-05 11:14:53.111947600
238,2024-04-05 11:14:53.178614400
239,2024-04-05 11:14:53.245281200
240,2024-04-05 11:14:53.311948000
241,2024-04-05 11:14:53.378614800
242,2024-04-05 11:14:53.445281600
243,2024-04-05 11:14:53.511948400
244,2024-04-05 11:14:53.578615200
245,2024-04-05 11:14:53.645282000
246,2024-04-05 11:14:53.711948800
247,2024-04-05 11:14:53.778615600
248,2024-04-05 11:14:53.845282400
249,2024-04-05 11:14:53.911949200
250,2024-04-05 11:14:53.978616000
251,2024-04-05 11:14:54.045282800
252,2024-04-05 11:14:54.111949600
253,2024-04-05 11:14:54.178616400
254,2024-04-05 09:09:48.145726700
255,2024-04-05 11:14:54.311950000
256,2024-04-05 11:14:54.378616800
257,2024-04-05 11:14:54.445283600
258,2024-04-05 11:14:54.511950400
259,2024-04-05 11:14:54.578617200
260,2024-04-05 11:14:54.645284000
261,2024-04-05 11:14:54.711950800
262,2024-04-05 11:14:54.778617600
263,2024-04-05 11:14:54.845284400
264,2024-04-05 11:14:54.911951200
265,2024-04-05 11:14:54.978618000
266,2024-04-05 11:14:55.045284800
267,2024-04-05 09:09:48.145726700
268,2024-04-05 09:09:48.145726700
269,2024-04-05 09:09:48.145726700
270,2024-04-05 09:09:48.145726700
271,2024-04-05 11:14:55.378618800
272,2024-04-05 09:09:48.145726700
273,2024-04-05 11:14:55.511952400
274,2024-04-05 09:09:48.145726700
275,2024-04-05 09:09:48.145726700
276,2024-04-05 11:14:55.711952800
277,2024-04-05 11:14:55.778619600
278,2024-04-05 11:14:55.845286400
279,2024-04-05 11:14:55.911953200
280,2024-04-05 11:14:55.978620000
281,2024-04-05 11:14:56.045286800
282,2024-04-05 11:14:56.111953600
283,2024-04-05 11:14:56.178620400
284,2024-04-05 11:14:56.245287200
285,2024-04-05 11:14:56.311954000
286,2024-04-05 11:14:56.378620800
287,2024-04-05 09:09:48.145726700
288,2024-04-05 11:14:56.511954400
289,2024-04-05 11:14:56.578621200
290,2024-04-05 11:14:56.645288000
291,2024-04-05 11:14:56.711954800
292,2024-04-05 11:14:56.778621600
293,2024-04-05 11:14:56.845288400
294,2024-04-05 11:14:56.911955200
295,2024-04-05 11:14:56.978622000
296,2024-04-05 11:14:57.045288800
297,2024-04-05 11:14:57.111955600
298,2024-04-05 11:14:57.178622400
299,2024-04-05 11:14:57.245289200
300,2024-04-05 11:14:57.311956000
301,2024-04-05 11:14:57.378622800
302,2024-04-05 11:14:57.445289600
303,2024-04-05 11:14:57.511956400
304,2024-04-05 11:14:57.578623200
305,2024-04-05 11:14:57.645290000
306,2024-04-05 11:14:57.711956800
307,2024-04-05 11:14:57.778623600
308,2024-04-05 11:14:57.845290400
309,2024-04-05 11:14:57.911957200
310,2024-04-05 11:14:57.978624000
311,2024-04-05 11:14:58.045290800
312,2024-04-05 11:14:58.111957600
313,2024-04-05 11:14:58.178624400
314,2024-04-05 11:14:58.245291200
315,2024-04-05 11:14:58.311958000
316,2024-04-05 11:14:58.378624800
317,2024-04-05 11:14:58.445291600
318,2024-04-05 09:09:48.145726700
319,2024-04-05 09:09:48.145726700
320,2024-04-05 09:09:48.145726700
321,2024-04-05 09:09:48.145726700
322,2024-04-05 09:09:48.145726700
323,2024-04-05 09:09:48.145726700
324,2024-04-05 09:09:48.145726700
325,2024-04-05 09:09:48.145726700
326,2024-04-05 09:09:48.145726700
327,2024-04-05 09:09:48.145726700
328,2024-04-05 09:09:48.145726700
329,2024-04-05 09:09:48.145726700
330,2024-04-05 09:09:48.145726700
331,2024-04-05 09:09:48.145726700
332,2024-04-05 09:09:48.145726700
333,2024-04-05 09:09:48.145726700
334,2024-04-05 09:09:48.145726700
335,2024-04-05 09:09:48.145726700
336,2024-04-05 09:09:48.145726700
337,2024-04-05 11:14:59.778627600
338,2024-04-05 09:09:48.145726700
339,2024-04-05 09:09:48.145726700
340,2024-04-05 09:09:48.145726700
341,2024-04-05 09:09:48.145726700
342,2024-04-05 09:09:48.145726700
343,2024-04-05 09:09:48.145726700
344,2024-04-05 09:09:48.145726700
345,2024-04-05 09:09:48.145726700
346,2024-04-05 09:09:48.145726700
347,2024-04-05 09:09:48.145726700
348,2024-04-05 09:09:48.145726700
349,2024-04-05 09:09:48.145726700
350,2024-04-05 09:09:48.145726700
351,2024-04-05 09:09:48.145726700
352,2024-04-05 09:09:48.145726700
353,2024-04-05 11:15:00.845296400
354,2024-04-05 09:09:48.145726700
355,2024-04-05 11:15:00.978630000
356,2024-04-05 11:15:01.045296800
357,2024-04-05 11:15:01.111963600
358,2024-04-05 11:15:01.178630400
359,2024-04-05 11:15:01.245297200
360,2024-04-05 11:15:01.311964000
361,2024-04-05 11:15:01.378630800
362,2024-04-05 11:15:01.445297600
363,2024-04-05 11:15:01.511964400
364,2024-04-05 11:15:01.578631200
365,2024-04-05 11:15:01.645298000
366,2024-04-05 11:15:01.711964800
367,2024-04-05 11:15:01.778631600
368,2024-04-05 11:15:01.845298400
369,2024-04-05 11:15:01.911965200
370,2024-04-05 11:15:01.978632000
371,2024-04-05 11:15:02.045298800
372,2024-04-05 11:15:02.111965600
373,2024-04-05 11:15:02.178632400
374,2024-04-05 11:15:02.245299200
375,2024-04-05 11:15:02.311966000
376,2024-04-05 11:15:02.378632800
377,2024-04-05 11:15:02.445299600
378,2024-04-05 11:15:02.511966400
379,2024-04-05 11:15:02.578633200
380,2024-04-05 11:15:02.645300000
381,2024-04-05 11:15:02.711966800
382,2024-04-05 11:15:02.778633600
383,2024-04-05 11:15:02.845300400
384,2024-04-05 11:15:02.911967200
385,2024-04-05 11:15:02.978634000
386,2024-04-05 11:15:03.045300800
387,2024-04-05 11:15:03.111967600
388,2024-04-05 11:15:03.178634400
389,2024-04-05 11:15:03.245301200
390,2024-04-05 11:15:03.311968000
391,2024-04-05 11:15:03.378634800
392,2024-04-05 11:15:03.445301600
393,2024-04-05 11:15:03.511968400
394,2024-04-05 11:15:03.578635200
395,2024-04-05 11:15:03.645302000
396,2024-04-05 11:15:03.711968800
397,2024-04-05 11:15:03.778635600
398,2024-04-05 11:15:03.845302400
399,2024-04-05 11:15:03.911969200
400,2024-04-05 11:15:03.978636000
401,2024-04-05 11:15:04.045302800
402,2024-04-05 11:15:04.111969600
403,2024-04-05 11:15:04.178636400
404,2024-04-05 11:15:04.245303200
405,2024-04-05 11:15:04.311970000
406,2024-04-05 11:15:04.378636800
407,2024-04-05 11:15:04.445303600
408,2024-04-05 11:15:04.511970400
409,2024-04-05 11:15:04.578637200
410,2024-04-05 11:15:04.645304000
411,2024-04-05 11:15:04.711970800
412,2024-04-05 11:15:04.778637600
413,2024-04-05 11:15:04.845304400
414,2024-04-05 11:15:04.911971200
415,2024-04-05 11:15:04.978638000
416,2024-04-05 11:15:05.045304800
417,2024-04-05 11:15:05.111971600
418,2024-04-05 11:15:05.178638400
419,2024-04-05 11:15:05.245305200
420,2024-04-05 11:15:05.311972000
421,2024-04-05 11:15:05.378638800
422,2024-04-05 11:15:05.445305600
423,2024-04-05 11:15:05.511972400
424,2024-04-05 11:15:05.578639200
425,2024-04-05 11:15:05.645306000
426,2024-04-05 11:15:05.711972800
427,2024-04-05 11:15:05.778639600
428,2024-04-05 11:15:05.845306400
429,2024-04-05 11:15:05.911973200
430,2024-04-05 11:15:05.978640000
431,2024-04-05 11:15:06.045306800
432,2024-04-05 11:15:06.111973600
433,2024-04-05 11:15:06.178640400
434,2024-04-05 11:15:06.245307200
435,2024-04-05 11:15:06.311974000
436,2024-04-05 11:15:06.378640800
437,2024-04-05 11:15:06.445307600
438,2024-04-05 11:15:06.511974400
439,2024-04-05 11:15:06.578641200
440,2024-04-05 11:15:06.645308000
441,2024-04-05 11:15:06.711974800
442,2024-04-05 11:15:06.778641600
443,2024-04-05 11:15:06.845308400
444,2024-04-05 11:15:06.911975200
445,2024-04-05 11:15:06.978642000
446,2024-04-05 11:15:07.045308800
447,2024-04-05 11:15:07.111975600
448,2024-04-05 11:15:07.178642400
449,2024-04-05 11:15:07.245309200
450,2024-04-05 11:15:07.311976000
451,2024-04-05 11:15:07.378642800
452,2024-04-05 11:15:07.445309600
453,2024-04-05 11:15:07.511976400
454,2024-04-05 11:15:07.578643200
455,2024-04-05 11:15:07.645310000
456,2024-04-05 11:15:07.711976800
457,2024-04-05 11:15:07.778643600
458,2024-04-05 11:15:07.845310400
459,2024-04-05 11:15:07.911977200
460,2024-04-05 11:15:07.978644000
461,2024-04-05 11:15:08.045310800
462,2024-04-05 11:15:08.111977600
463,2024-04-05 11:15:08.178644400
464,2024-04-05 11:15:08.245311200
465,2024-04-05 11:15:08.311978000
466,2024-04-05 11:15:08.378644800
467,2024-04-05 11:15:08.445311600
468,2024-04-05 11:15:08.511978400
469,2024-04-05 11:15:08.578645200
470,2024-04-05 11:15:08.645312000
471,2024-04-05 11:15:08.711978799
472,2024-04-05 11:15:08.778645600
473,2024-04-05 11:15:08.845312400
474,2024-04-05 11:15:08.911979200
475,2024-04-05 11:15:08.978646000
476,2024-04-05 11:15:09.045312800
477,2024-04-05 11:15:09.111979600
478,2024-04-05 11:15:09.178646400
479,2024-04-05 11:15:09.245313200
480,2024-04-05 11:15:09.311980000
481,2024-04-05 11:15:09.378646800
482,2024-04-05 11:15:09.445313600
483,2024-04-05 11:15:09.511980400
484,2024-04-05 11:15:09.578647200
485,2024-04-05 11:15:09.645314000
486,2024-04-05 11:15:09.711980800
487,2024-04-05 11:15:09.778647600
488,2024-04-05 11:15:09.845314400
489,2024-04-05 11:15:09.911981199
490,2024-04-05 11:15:09.978648000
491,2024-04-05 11:15:10.045314800
492,2024-04-05 11:15:10.111981600
493,2024-04-05 11:15:10.178648400
494,2024-04-05 11:15:10.245315200
495,2024-04-05 11:15:10.311982000
496,2024-04-05 11:15:10.378648800
497,2024-04-05 11:15:10.445315600
498,2024-04-05 11:15:10.511982400
499,2024-04-05 11:15:10.578649200
500,2024-04-05 11:15:10.645316000
501,2024-04-05 11:15:10.711982800
502,2024-04-05 11:15:10.778649600
503,2024-04-05 11:15:10.845316400
504,2024-04-05 11:15:10.911983200
505,2024-04-05 11:15:10.978650000
506,2024-04-05 11:15:11.045316800
507,2024-04-05 11:15:11.111983600
508,2024-04-05 11:15:11.178650400
509,2024-04-05 11:15:11.245317200
510,2024-04-05 11:15:11.311984000
511,2024-04-05 11:15:11.378650800
512,2024-04-05 11:15:11.445317600
513,2024-04-05 11:15:11.511984400
514,2024-04-05 11:15:11.578651200
515,2024-04-05 11:15:11.645318000
516,2024-04-05 11:15:11.711984800
517,2024-04-05 11:15:11.778651600
518,2024-04-05 11:15:11.845318400
519,2024-04-05 11:15:11.911985200
520,2024-04-05 11:15:11.978652000
521,2024-04-05 11:15:12.045318800
522,2024-04-05 11:15:12.111985600
523,2024-04-05 11:15:12.178652400
524,2024-04-05 11:15:12.245319200
525,2024-04-05 11:15:12.311986000
526,2024-04-05 11:15:12.378652800
527,2024-04-05 11:15:12.445319600
528,2024-04-05 11:15:12.511986400
529,2024-04-05 11:15:12.578653200
530,2024-04-05 11:15:12.645320000
531,2024-04-05 11:15:12.711986800
532,2024-04-05 11:15:12.778653600
533,2024-04-05 11:15:12.845320400
534,2024-04-05 11:15:12.911987200
535,2024-04-05 11:15:12.978654000
536,2024-04-05 11:15:13.045320800
537,2024-04-05 11:15:13.111987600
538,2024-04-05 11:15:13.178654400
539,2024-04-05 11:15:13.245321200
540,2024-04-05 11:15:13.311988000
541,2024-04-05 11:15:13.378654800
542,2024-04-05 11:15:13.445321600
543,2024-04-05 11:15:13.511988400
544,2024-04-05 11:15:13.578655200
545,2024-04-05 11:15:13.645322000
546,2024-04-05 11:15:13.711988800
547,2024-04-05 11:15:13.778655600
548,2024-04-05 11:15:13.845322400
549,2024-04-05 11:15:13.911989200
550,2024-04-05 11:15:13.978656000
551,2024-04-05 11:15:14.045322800
552,2024-04-05 11:15:14.111989600
553,2024-04-05 11:15:14.178656400
554,2024-04-05 11:15:14.245323200
555,2024-04-05 11:15:14.311990000
556,2024-04-05 11:15:14.378656800
557,2024-04-05 11:15:14.445323600
558,2024-04-05 11:15:14.511990400
559,2024-04-05 11:15:14.578657200
560,2024-04-05 11:15:14.645324000
561,2024-04-05 11:15:14.711990800
562,2024-04-05 11:15:14.778657600
563,2024-04-05 11:15:14.845324400
564,2024-04-05 11:15:14.911991200
565,2024-04-05 11:15:14.978658000
566,2024-04-05 11:15:15.045324800
567,2024-04-05 11:15:15.111991600
568,2024-04-05 11:15:15.178658400
569,2024-04-05 11:15:15.245325200
570,2024-04-05 11:15:15.311992000
571,2024-04-05 11:15:15.378658800
572,2024-04-05 11:15:15.445325600
573,2024-04-05 11:15:15.511992400
574,2024-04-05 11:15:15.578659200
575,2024-04-05 11:15:15.645326000
576,2024-04-05 11:15:15.711992800
577,2024-04-05 11:15:15.778659600
578,2024-04-05 11:15:15.845326400
579,2024-04-05 11:15:15.911993200
580,2024-04-05 11:15:15.978660000
581,2024-04-05 11:15:16.045326800
582,2024-04-05 11:15:16.111993600
583,2024-04-05 11:15:16.178660400
584,2024-04-05 11:15:16.245327200
585,2024-04-05 11:15:16.311994000
586,2024-04-05 11:15:16.378660800
587,2024-04-05 11:15:16.445327600
588,2024-04-05 11:15:16.511994400
589,2024-04-05 11:15:16.578661200
590,2024-04-05 11:15:16.645328000
591,2024-04-05 11:15:16.711994800
592,2024-04-05 11:15:16.778661600
593,2024-04-05 11:15:16.845328400
594,2024-04-05 11:15:16.911995200
595,2024-04-05 11:15:16.978662000
596,2024-04-05 11:15:17.045328800
597,2024-04-05 11:15:17.111995600
598,2024-04-05 11:15:17.178662400
599,2024-04-05 11:15:17.245329200
600,2024-04-05 11:15:17.311996000
601,2024-04-05 11:15:17.378662800
602,2024-04-05 11:15:17.445329600
603,2024-04-05 11:15:17.511996400
604,2024-04-05 11:15:17.578663200
605,2024-04-05 11:15:17.645330000
606,2024-04-05 11:15:17.711996800
607,2024-04-05 11:15:17.778663600
608,2024-04-05 11:15:17.845330400
609,2024-04-05 11:15:17.911997200
610,2024-04-05 11:15:17.978664000
611,2024-04-05 11:15:18.045330800
612,2024-04-05 11:15:18.111997600
613,2024-04-05 11:15:18.178664400
614,2024-04-05 11:15:18.245331200
615,2024-04-05 11:15:18.311998000
616,2024-04-05 11:15:18.378664800
617,2024-04-05 11:15:18.445331600
618,2024-04-05 11:15:18.511998400
619,2024-04-05 11:15:18.578665200
620,2024-04-05 11:15:18.645332000
621,2024-04-05 11:15:18.711998800
622,2024-04-05 11:15:18.778665600
623,2024-04-05 11:15:18.845332400
624,2024-04-05 11:15:18.911999200
625,2024-04-05 11:15:18.978666000
626,2024-04-05 11:15:19.045332800
627,2024-04-05 11:15:19.111999600
628,2024-04-05 11:15:19.178666400
629,2024-04-05 11:15:19.245333200
630,2024-04-05 11:15:19.312000000
631,2024-04-05 11:15:19.378666800
632,2024-04-05 11:15:19.445333600
633,2024-04-05 11:15:19.512000400
634,2024-04-05 11:15:19.578667200
635,2024-04-05 11:15:19.645334000
636,2024-04-05 11:15:19.712000800
637,2024-04-05 11:15:19.778667600
638,2024-04-05 11:15:19.845334400
639,2024-04-05 11:15:19.912001200
640,2024-04-05 11:15:19.978668000
641,2024-04-05 11:15:20.045334800
642,2024-04-05 11:15:20.112001600
643,2024-04-05 11:15:20.178668400
644,2024-04-05 11:15:20.245335200
645,2024-04-05 11:15:20.312002000
646,2024-04-05 11:15:20.378668800
647,2024-04-05 11:15:20.445335600
648,2024-04-05 11:15:20.512002400
649,2024-04-05 11:15:20.578669200
650,2024-04-05 11:15:20.645336000
651,2024-04-05 11:15:20.712002800
652,2024-04-05 11:15:20.778669600
653,2024-04-05 11:15:20.845336400
654,2024-04-05 11:15:20.912003200
655,2024-04-05 11:15:20.978670000
656,2024-04-05 11:15:21.045336800
657,2024-04-05 11:15:21.112003600
658,2024-04-05 11:15:21.178670400
659,2024-04-05 11:15:21.245337200
660,2024-04-05 11:15:21.312004000
661,2024-04-05 11:15:21.378670800
662,2024-04-05 11:15:21.445337600
663,2024-04-05 11:15:21.512004400
664,2024-04-05 11:15:21.578671200
665,2024-04-05 11:15:21.645338000
666,2024-04-05 11:15:21.712004800
667,2024-04-05 11:15:21.778671600
668,2024-04-05 11:15:21.845338400
669,2024-04-05 11:15:21.912005200
670,2024-04-05 11:15:21.978672000
671,2024-04-05 11:15:22.045338800
672,2024-04-05 11:15:22.112005600
673,2024-04-05 11:15:22.178672400
674,2024-04-05 11:15:22.245339200
675,2024-04-05 11:15:22.312006000
676,2024-04-05 11:15:22.378672800
677,2024-04-05 11:15:22.445339600
678,2024-04-05 11:15:22.512006400
679,2024-04-05 11:15:22.578673200
680,2024-04-05 11:15:22.645340000
681,2024-04-05 11:15:22.712006800
682,2024-04-05 11:15:22.778673600
683,2024-04-05 11:15:22.845340400
684,2024-04-05 11:15:22.912007200
685,2024-04-05 11:15:22.978674000
686,2024-04-05 11:15:23.045340800
687,2024-04-05 11:15:23.112007600
688,2024-04-05 11:15:23.178674400
689,2024-04-05 11:15:23.245341200
690,2024-04-05 11:15:23.312008000
691,2024-04-05 11:15:23.378674800
692,2024-04-05 11:15:23.445341600
693,2024-04-05 11:15:23.512008400
694,2024-04-05 11:15:23.578675200
695,2024-04-05 11:15:23.645342000
696,2024-04-05 11:15:23.712008800
697,2024-04-05 11:15:23.778675600
698,2024-04-05 11:15:23.845342400
699,2024-04-05 11:15:23.912009200
700,2024-04-05 11:15:23.978676000
701,2024-04-05 11:15:24.045342800
702,2024-04-05 11:15:24.112009600
703,2024-04-05 11:15:24.178676400
704,2024-04-05 11:15:24.245343200
705,2024-04-05 11:15:24.312010000
706,2024-04-05 11:15:24.378676800
707,2024-04-05 11:15:24.445343600
708,2024-04-05 11:15:24.512010400
709,2024-04-05 11:15:24.578677200
710,2024-04-05 11:15:24.645344000
711,2024-04-05 11:15:24.712010800
712,2024-04-05 11:15:24.778677600
713,2024-04-05 11:15:24.845344400
714,2024-04-05 11:15:24.912011200
715,2024-04-05 11:15:24.978678000
716,2024-04-05 11:15:25.045344800
717,2024-04-05 11:15:25.112011600
718,2024-04-05 11:15:25.178678400
719,2024-04-05 11:15:25.245345200
720,2024-04-05 11:15:25.312012000
721,2024-04-05 11:15:25.378678800
722,2024-04-05 11:15:25.445345600
723,2024-04-05 11:15:25.512012400
724,2024-04-05 11:15:25.578679200
725,2024-04-05 11:15:25.645346000
726,2024-04-05 11:15:25.712012800
727,2024-04-05 11:15:25.778679600
728,2024-04-05 11:15:25.845346400
729,2024-04-05 11:15:25.912013200
730,2024-04-05 11:15:25.978680000
731,2024-04-05 11:15:26.045346800
732,2024-04-05 11:15:26.112013600
733,2024-04-05 11:15:26.178680400
734,2024-04-05 11:15:26.245347200
735,2024-04-05 11:15:26.312014000
